"","AÑO","CONGLOME","DOMINIO","ESTRATO","LATITUD","LONGITUD","UBIGEO","AREA","C_DPTO","C_PROV"
"4289","2022","015665","3",4,-16.6109638214111,-72.7110137939453,"040201",1,"04","0402"
"4290","2022","015666","3",5,-16.2297878265381,-73.6126327514648,"040303",1,"04","0403"
"4291","2022","015667","3",4,-16.4238510131836,-71.815299987793,"040108",1,"04","0401"
"4292","2022","015668","3",4,-16.3440914154053,-72.2261962890625,"040520",1,"04","0405"
"4293","2022","015670","3",4,-17.017333984375,-72.0073547363281,"040701",1,"04","0407"
"4294","2022","015671","3",4,-16.3406944274902,-72.1970977783203,"040520",1,"04","0405"
"4295","2022","015672","3",5,-17.1690273284912,-71.7949981689453,"040706",1,"04","0407"
"4296","2022","015673","3",4,-16.3444786071777,-72.2049255371094,"040520",1,"04","0405"
"4297","2022","015674","3",4,-16.4047679901123,-72.2589874267578,"040520",1,"04","0405"
"4298","2022","015675","3",5,-15.7685785293579,-73.3644561767578,"040301",1,"04","0403"
"4299","2022","015676","3",5,-16.4019355773926,-73.22119140625,"040206",1,"04","0402"
"4300","2022","015677","3",4,-16.4979763031006,-71.8456420898438,"040108",1,"04","0401"
"4301","2022","015678","3",4,-16.3220520019531,-72.1894607543945,"040520",1,"04","0405"
"4302","2022","015681","3",4,-16.4336948394775,-71.8193435668945,"040108",1,"04","0401"
"4303","2022","015685","3",4,-16.5740432739258,-71.8933639526367,"040108",1,"04","0401"
"4304","2022","015687","3",4,-17.0150337219238,-72.0162658691406,"040701",1,"04","0407"
"4305","2022","015688","3",4,-16.3426361083984,-72.1844482421875,"040520",1,"04","0405"
"4306","2022","015689","3",4,-16.3385066986084,-72.1923370361328,"040520",1,"04","0405"
"4307","2022","015690","3",5,-15.4614744186401,-74.6846923828125,"040305",1,"04","0403"
"4308","2022","015691","3",5,-16.0780811309814,-72.4920120239258,"040401",1,"04","0404"
"4309","2022","015692","3",4,-16.5915794372559,-72.7387008666992,"040202",1,"04","0402"
"4310","2022","015693","3",4,-16.4454765319824,-71.8284149169922,"040108",1,"04","0401"
"4311","2022","015694","3",4,-16.5299015045166,-71.783203125,"040108",1,"04","0401"
"4312","2022","015695","3",4,-16.3578472137451,-72.1891250610352,"040520",1,"04","0405"
"4313","2022","015696","3",4,-16.5991363525391,-72.6990966796875,"040208",1,"04","0402"
"4314","2022","015697","3",5,-17.1294612884521,-71.8088760375977,"040703",1,"04","0407"
"4315","2022","015698","3",5,-17.1387844085693,-71.8194580078125,"040703",1,"04","0407"
"4316","2022","015699","3",4,-17.0251846313477,-72.020263671875,"040701",1,"04","0407"
"4317","2022","015701","3",5,-17.0906276702881,-71.7607192993164,"040702",1,"04","0407"
"4318","2022","015702","3",5,-15.8528308868408,-74.242317199707,"040307",1,"04","0403"
"4319","2022","015705","3",4,-16.6235942840576,-72.6832809448242,"040208",1,"04","0402"
"4320","2022","015706","3",5,-16.2295417785645,-73.6020431518555,"040303",1,"04","0403"
"4321","2022","015707","3",4,-16.3495674133301,-72.2328872680664,"040520",1,"04","0405"
"4322","2022","015708","6",5,-15.2710466384888,-72.3439865112305,"040409",1,"04","0404"
"4323","2022","015709","6",4,-16.3088798522949,-71.6094512939453,"040128",1,"04","0401"
"4324","2022","015711","6",4,-16.294225692749,-71.6239700317383,"040128",1,"04","0401"
"4325","2022","015712","6",4,-16.307165145874,-71.608039855957,"040128",1,"04","0401"
"4326","2022","015714","6",4,-16.314115524292,-71.6390914916992,"040128",1,"04","0401"
"4327","2022","015716","6",4,-16.315990447998,-71.6033477783203,"040128",1,"04","0401"
"4328","2022","015717","6",4,-16.3195972442627,-71.629768371582,"040128",1,"04","0401"
"4329","2022","015718","6",5,-15.2108306884766,-72.8941040039062,"040801",1,"04","0408"
"4330","2022","015720","6",5,-16.5206050872803,-71.4905548095703,"040115",1,"04","0401"
"4331","2022","015726","6",4,-16.3072547912598,-71.6286697387695,"040128",1,"04","0401"
"4332","2022","015727","6",4,-16.3031349182129,-71.6361312866211,"040128",1,"04","0401"
"4333","2022","015729","6",5,-15.2634963989258,-72.3413696289062,"040409",1,"04","0404"
"4334","2022","015730","6",5,-16.5336856842041,-71.4769821166992,"040115",1,"04","0401"
"4335","2022","015731","6",5,-16.4252281188965,-71.6619415283203,"040124",1,"04","0401"
"4336","2022","015732","6",5,-16.4917392730713,-71.4936065673828,"040111",1,"04","0401"
"4337","2022","015733","6",4,-16.3396415710449,-71.650276184082,"040128",1,"04","0401"
"4338","2022","015734","6",5,-16.4806613922119,-71.4841537475586,"040105",1,"04","0401"
"4339","2022","015735","6",4,-16.3687152862549,-71.6402359008789,"040128",1,"04","0401"
"4340","2022","015736","6",5,-16.4298572540283,-71.6708068847656,"040124",1,"04","0401"
"4341","2022","015738","3",6,-15.5662536621094,-74.8467712402344,"040311",1,"04","0403"
"4342","2022","015740","3",7,-16.7007713317871,-72.3519134521484,"040207",2,"04","0402"
"4343","2022","015741","3",7,-15.9654598236084,-73.185173034668,"040203",2,"04","0402"
"4344","2022","015742","3",8,-16.3001136779785,-72.2800979614258,"040520",2,"04","0405"
"4345","2022","015743","3",7,-16.6706485748291,-71.8385009765625,"040108",2,"04","0401"
"4346","2022","015744","3",7,-16.3109455108643,-72.2317199707031,"040520",2,"04","0405"
"4347","2022","015746","3",7,-16.3391075134277,-72.1727142333984,"040520",2,"04","0405"
"4348","2022","015748","3",7,-15.5681161880493,-73.683723449707,"040312",2,"04","0403"
"4349","2022","015750","3",7,-16.3706455230713,-73.1094436645508,"040206",2,"04","0402"
"4350","2022","015752","3",8,-15.2025423049927,-74.6183853149414,"040302",2,"04","0403"
"4351","2022","015753","3",7,-16.5290431976318,-71.8654556274414,"040108",2,"04","0401"
"4352","2022","015755","3",7,-15.988715171814,-72.5464935302734,"040401",2,"04","0404"
"4353","2022","015756","6",6,-16.5480995178223,-71.4749221801758,"040127",1,"04","0401"
"4354","2022","015757","6",7,-16.3904857635498,-71.4026107788086,"040106",2,"04","0401"
"4355","2022","015758","6",6,-15.2139406204224,-71.3886108398438,"040517",1,"04","0405"
"4356","2022","015759","6",8,-16.0284576416016,-72.027099609375,"040511",2,"04","0405"
"4357","2022","015760","6",7,-14.687442779541,-71.9900207519531,"040603",2,"04","0406"
"4358","2022","015761","6",6,-16.0183544158936,-71.929443359375,"040511",1,"04","0405"
"4359","2022","015762","6",7,-15.3048057556152,-73.0654296875,"040807",2,"04","0408"
"4360","2022","015763","6",6,-15.6490383148193,-71.6863098144531,"040509",1,"04","0405"
"4361","2022","015764","6",8,-15.2330980300903,-72.0099716186523,"040406",2,"04","0404"
"4362","2022","015766","6",8,-15.5655460357666,-71.4188919067383,"040504",2,"04","0405"
"4363","2022","015769","6",6,-15.774266242981,-72.8740844726562,"040608",1,"04","0406"
"4364","2022","015770","6",7,-16.5003528594971,-71.4814529418945,"040111",2,"04","0401"
"4365","2022","015771","6",6,-15.6067934036255,-71.8075714111328,"040513",1,"04","0405"
"4366","2022","015772","6",8,-16.138801574707,-71.2285003662109,"040119",2,"04","0401"
"4367","2022","015773","6",6,-15.6497268676758,-72.5048599243164,"040408",1,"04","0404"
"4368","2022","015774","6",8,-15.2380723953247,-72.8371658325195,"040801",2,"04","0408"
"4369","2022","015776","6",8,-15.5503253936768,-73.5461120605469,"040306",2,"04","0403"
"4370","2022","015777","6",6,-15.3534822463989,-73.2327575683594,"040809",1,"04","0408"
"4371","2022","015778","6",7,-16.0935878753662,-71.8937072753906,"040508",2,"04","0405"
"4372","2022","015779","5",2,-13.1666898727417,-74.2122268676758,"050116",1,"05","0501"
"4373","2022","015780","5",2,-13.177225112915,-74.2058410644531,"050110",1,"05","0501"
"4374","2022","015781","5",2,-13.1453371047974,-74.2106857299805,"050115",1,"05","0501"
"4375","2022","015782","5",2,-13.1963672637939,-74.2184371948242,"050104",1,"05","0501"
"4376","2022","015783","5",2,-13.1562013626099,-74.2057418823242,"050116",1,"05","0501"
"4377","2022","015784","5",2,-13.1437397003174,-74.22998046875,"050101",1,"05","0501"
"4378","2022","015785","5",2,-13.1745491027832,-74.2106094360352,"050110",1,"05","0501"
"4379","2022","015786","5",2,-13.1202430725098,-74.2307281494141,"050101",1,"05","0501"
"4380","2022","015787","5",2,-13.1540966033936,-74.2163467407227,"050115",1,"05","0501"
"4381","2022","015788","5",2,-13.1661987304688,-74.2002792358398,"050116",1,"05","0501"
"4382","2022","015789","5",2,-13.1630849838257,-74.238151550293,"050101",1,"05","0501"
"4383","2022","015790","5",2,-13.1420440673828,-74.2310333251953,"050101",1,"05","0501"
"4384","2022","015791","5",2,-13.1640672683716,-74.2319641113281,"050101",1,"05","0501"
"4385","2022","015792","5",2,-13.1729021072388,-74.2328414916992,"050101",1,"05","0501"
"4386","2022","015793","5",2,-13.1528396606445,-74.2350082397461,"050101",1,"05","0501"
"4387","2022","015794","5",2,-13.1509656906128,-74.2216110229492,"050101",1,"05","0501"
"4388","2022","015795","5",2,-13.1454162597656,-74.2289962768555,"050101",1,"05","0501"
"4389","2022","015796","5",2,-13.1596746444702,-74.2348022460938,"050101",1,"05","0501"
"4390","2022","015797","5",2,-13.1277647018433,-74.2274780273438,"050101",1,"05","0501"
"4391","2022","015800","5",2,-13.1735439300537,-74.2155532836914,"050110",1,"05","0501"
"4392","2022","015806","5",2,-13.1513347625732,-74.2264862060547,"050101",1,"05","0501"
"4393","2022","015807","5",2,-13.1497316360474,-74.2155914306641,"050115",1,"05","0501"
"4394","2022","015808","5",2,-13.1699752807617,-74.2195434570312,"050110",1,"05","0501"
"4395","2022","015809","5",2,-13.1469926834106,-74.1999664306641,"050116",1,"05","0501"
"4396","2022","015810","5",2,-13.1587896347046,-74.2212448120117,"050101",1,"05","0501"
"4397","2022","015811","5",2,-13.1665086746216,-74.2214660644531,"050110",1,"05","0501"
"4398","2022","015812","5",2,-13.1570148468018,-74.196891784668,"050116",1,"05","0501"
"4399","2022","015813","5",2,-13.1643695831299,-74.2511749267578,"050101",1,"05","0501"
"4400","2022","015815","5",2,-13.1361436843872,-74.2324295043945,"050101",1,"05","0501"
"4401","2022","015816","5",2,-13.1497669219971,-74.2063827514648,"050116",1,"05","0501"
"4402","2022","015817","5",2,-13.1810503005981,-74.2066116333008,"050110",1,"05","0501"
"4403","2022","015818","5",2,-13.1606206893921,-74.2315521240234,"050101",1,"05","0501"
"4404","2022","015819","5",2,-13.1901960372925,-74.2240905761719,"050104",1,"05","0501"
"4405","2022","015821","5",2,-13.1556510925293,-74.2307510375977,"050101",1,"05","0501"
"4406","2022","015822","5",2,-13.1776971817017,-74.2271347045898,"050104",1,"05","0501"
"4407","2022","015823","5",2,-13.1865892410278,-74.2287445068359,"050104",1,"05","0501"
"4408","2022","015824","5",2,-13.2023601531982,-74.2129974365234,"050104",1,"05","0501"
"4409","2022","015825","5",4,-12.9316310882568,-74.2463684082031,"050401",1,"05","0504"
"4410","2022","015826","5",5,-13.6297254562378,-74.1450576782227,"050201",1,"05","0502"
"4411","2022","015827","5",4,-12.9299755096436,-74.2440719604492,"050401",1,"05","0504"
"4412","2022","015828","5",4,-12.9345903396606,-74.2624969482422,"050401",1,"05","0504"
"4413","2022","015829","5",5,-14.288890838623,-73.9685745239258,"050603",1,"05","0506"
"4414","2022","015830","5",4,-12.9381847381592,-74.2530364990234,"050401",1,"05","0504"
"4415","2022","015831","5",5,-14.6991786956787,-74.1324310302734,"050601",1,"05","0506"
"4416","2022","015832","5",5,-13.6553525924683,-73.950065612793,"051101",1,"05","0511"
"4417","2022","015833","5",4,-12.9480743408203,-74.2450790405273,"050401",1,"05","0504"
"4418","2022","015834","5",5,-13.9242286682129,-74.3346481323242,"050301",1,"05","0503"
"4419","2022","015835","5",4,-12.9364919662476,-74.2477340698242,"050401",1,"05","0504"
"4420","2022","015836","5",5,-14.69460105896,-74.1220169067383,"050601",1,"05","0506"
"4421","2022","015837","5",5,-13.6050624847412,-74.3135452270508,"050202",1,"05","0502"
"4422","2022","015844","5",5,-13.0137882232666,-73.9813537597656,"050501",1,"05","0505"
"4423","2022","015845","5",5,-15.017128944397,-73.776123046875,"050701",1,"05","0507"
"4424","2022","015846","5",5,-13.9599485397339,-73.915641784668,"051005",1,"05","0510"
"4425","2022","015847","5",5,-15.2819261550903,-73.3461074829102,"050801",1,"05","0508"
"4426","2022","015849","5",5,-13.9203090667725,-74.3383331298828,"050301",1,"05","0503"
"4427","2022","015850","5",5,-15.6079216003418,-74.0583877563477,"050705",1,"05","0507"
"4428","2022","015851","5",5,-12.9439058303833,-74.0291748046875,"050508",1,"05","0505"
"4429","2022","015852","5",5,-14.6950874328613,-74.1239547729492,"050601",1,"05","0506"
"4430","2022","015853","5",5,-12.9494733810425,-74.0186462402344,"050508",1,"05","0505"
"4431","2022","015854","5",5,-15.3609933853149,-74.2754364013672,"050619",1,"05","0506"
"4432","2022","015855","5",4,-12.9410848617554,-74.2505798339844,"050401",1,"05","0504"
"4433","2022","015856","5",5,-15.0160331726074,-73.7868804931641,"050701",1,"05","0507"
"4434","2022","015857","5",5,-12.9613056182861,-73.5319519042969,"050502",1,"05","0505"
"4435","2022","015858","7",5,-12.3598470687866,-73.9589004516602,"050408",1,"05","0504"
"4436","2022","015859","7",5,-12.6009559631348,-73.8320693969727,"050503",1,"05","0505"
"4437","2022","015860","7",5,-12.6867866516113,-73.7318954467773,"050507",1,"05","0505"
"4438","2022","015863","7",5,-12.6230916976929,-73.7910461425781,"050503",1,"05","0505"
"4439","2022","015864","7",5,-12.6868343353271,-73.7413787841797,"050507",1,"05","0505"
"4440","2022","015865","7",5,-12.6246061325073,-73.7901840209961,"050503",1,"05","0505"
"4441","2022","015866","5",6,-13.7490167617798,-74.0677719116211,"051001",1,"05","0510"
"4442","2022","015867","5",7,-12.7205591201782,-74.3069000244141,"050406",2,"05","0504"
"4443","2022","015868","5",7,-13.0850124359131,-74.3521728515625,"050111",2,"05","0501"
"4444","2022","015869","5",7,-13.4519824981689,-74.2312774658203,"050203",2,"05","0502"
"4445","2022","015871","5",8,-13.9487237930298,-73.9291381835938,"051005",2,"05","0510"
"4446","2022","015872","5",6,-13.8524360656738,-73.8772048950195,"051106",1,"05","0511"
"4447","2022","015873","5",6,-13.8486528396606,-73.7541809082031,"050903",1,"05","0509"
"4448","2022","015874","5",7,-13.2524642944336,-73.6050567626953,"050505",2,"05","0505"
"4449","2022","015875","5",7,-13.2910985946655,-74.2133636474609,"050105",2,"05","0501"
"4450","2022","015876","5",7,-14.0475673675537,-74.0363388061523,"051003",2,"05","0510"
"4451","2022","015877","5",8,-13.0390224456787,-74.2344436645508,"050107",2,"05","0501"
"4452","2022","015878","5",8,-15.0616426467896,-73.8776626586914,"050605",2,"05","0506"
"4453","2022","015879","5",6,-13.9425773620605,-74.3120193481445,"050303",1,"05","0503"
"4454","2022","015880","5",6,-14.1670656204224,-73.5746002197266,"050908",1,"05","0509"
"4455","2022","015881","5",7,-12.9177656173706,-74.1983184814453,"050401",2,"05","0504"
"4456","2022","015882","5",7,-13.1803493499756,-74.2672424316406,"050101",2,"05","0501"
"4457","2022","015883","5",7,-13.876296043396,-73.8373718261719,"051106",2,"05","0511"
"4458","2022","015884","5",7,-15.0012998580933,-73.7626113891602,"050701",2,"05","0507"
"4459","2022","015886","5",6,-12.5906143188477,-74.3361511230469,"050402",1,"05","0504"
"4460","2022","015888","5",7,-12.9014368057251,-74.2523345947266,"050405",2,"05","0504"
"4461","2022","015889","5",7,-13.2285575866699,-74.2413711547852,"050104",2,"05","0501"
"4462","2022","015890","5",7,-13.5929565429688,-74.124397277832,"050201",2,"05","0502"
"4463","2022","015892","5",8,-14.3496351242065,-75.0462036132812,"050610",2,"05","0506"
"4464","2022","015893","5",6,-13.1138782501221,-74.0988845825195,"050103",1,"05","0501"
"4465","2022","015894","5",6,-14.4885807037354,-74.6869583129883,"050613",1,"05","0506"
"4466","2022","015895","5",7,-12.8745603561401,-73.9408416748047,"050508",2,"05","0505"
"4467","2022","015896","5",7,-13.3450546264648,-73.9761581420898,"050102",2,"05","0501"
"4468","2022","015897","5",7,-13.7522649765015,-73.9699249267578,"051105",2,"05","0511"
"4469","2022","015898","5",8,-12.9273633956909,-74.0752716064453,"050508",2,"05","0505"
"4470","2022","015899","5",8,-15.1301746368408,-73.7189788818359,"050702",2,"05","0507"
"4471","2022","015901","5",6,-15.2158012390137,-73.3424682617188,"050804",1,"05","0508"
"4472","2022","015902","5",7,-13.285756111145,-74.319694519043,"050114",2,"05","0501"
"4473","2022","015904","5",7,-13.9327001571655,-73.6880264282227,"050909",2,"05","0509"
"4474","2022","015905","5",8,-13.6689472198486,-74.2411270141602,"051002",2,"05","0510"
"4475","2022","015908","5",7,-12.8140878677368,-74.1077880859375,"050410",2,"05","0504"
"4476","2022","015909","5",7,-13.0915813446045,-74.1164474487305,"050103",2,"05","0501"
"4477","2022","015911","5",8,-12.9581880569458,-74.1432189941406,"050403",2,"05","0504"
"4478","2022","015912","5",6,-13.5529050827026,-74.6277923583984,"050205",1,"05","0502"
"4479","2022","015913","5",7,-13.0929336547852,-73.9393539428711,"050501",2,"05","0505"
"4480","2022","015914","5",7,-13.404842376709,-73.8623962402344,"050106",2,"05","0501"
"4481","2022","015915","5",7,-13.5725011825562,-74.3568649291992,"050202",2,"05","0502"
"4482","2022","015916","5",7,-13.6460266113281,-74.5170135498047,"051012",2,"05","0510"
"4483","2022","015917","5",8,-13.1646900177002,-74.0585479736328,"050103",2,"05","0501"
"4484","2022","015918","5",8,-15.2584104537964,-73.2155303955078,"050803",2,"05","0508"
"4485","2022","015919","5",6,-13.2433052062988,-74.3561096191406,"050114",1,"05","0501"
